(january,state)	1062
(january,states)	993
(january,three)	717
(january,through)	693
(january,time)	1524
(january,town)	407
(january,two)	1463
(january,united)	1262
(january,university)	996
(january,war)	955
(january,world)	1311
(january,year)	1470
(january,years)	1028
(january,york)	1089
(john,age)	471
(john,american)	2666
(john,april)	1032
(john,area)	456
(john,both)	868
(john,century)	1247
(john,city)	1227
(john,county)	879
(john,december)	1023
(john,early)	1127
(john,film)	1340
(john,first)	3172
(john,high)	639
(john,history)	2097
(john,including)	1016
(john,january)	1156
(john,john)	15234
(john,july)	1050
(john,june)	1131
(john,known)	1136
(john,life)	1542
(john,made)	1033
(john,march)	1263
(john,national)	1148
(john,news)	869
(john,north)	928
(john,november)	999
(john,october)	1063
(john,org)	1001
(john,part)	980
(john,people)	1227
(john,population)	196
(john,press)	2063
(john,school)	981
(john,september)	959
(john,south)	853
(john,state)	1285
(john,states)	1295
(john,three)	1133
(john,through)	843
(john,time)	1798
(john,town)	636
(john,two)	1936
(john,united)	1579
(john,university)	2266
(john,war)	1493
(john,world)	1444
(john,year)	1158
(john,years)	1323
(john,york)	1919
(july,age)	303
(july,american)	1258
(july,april)	1780
(july,area)	479
(july,both)	675
(july,century)	374
(july,city)	1199
(july,county)	544
(july,december)	1504
(july,early)	718
(july,film)	824
(july,first)	2439
(july,high)	725
(july,history)	990
(july,including)	699
(july,january)	1545
(july,john)	1050
(july,july)	7258
(july,june)	2488
(july,known)	743
(july,life)	721
(july,made)	834
(july,march)	1677
(july,national)	995
(july,news)	2235
(july,north)	592
(july,november)	1330
(july,october)	1536
(july,org)	1614
(july,part)	756
(july,people)	983
(july,population)	440
(july,press)	811
(july,school)	538
(july,september)	1966
(july,south)	624
(july,state)	975
(july,states)	864
(july,three)	832
(july,through)	690
(july,time)	1472
(july,town)	498
(july,two)	1497
(july,united)	1198
(july,university)	840
(july,war)	1029
(july,world)	1365
(july,year)	1286
(july,years)	915
(july,york)	1278
(june,age)	300
(june,american)	1408
(june,april)	1969
(june,area)	449
(june,both)	650
(june,century)	380
(june,city)	1156
(june,county)	527
(june,december)	1495
(june,early)	697
(june,film)	646
(june,first)	2380
(june,high)	556
(june,history)	996
(june,including)	714
(june,january)	1553
(june,john)	1131
(june,july)	2488
(june,june)	6896
(june,known)	702
(june,life)	758
(june,made)	803
(june,march)	1827
(june,national)	1095
(june,news)	2252
(june,north)	631
(june,november)	1392
(june,october)	1584
(june,org)	1619
(june,part)	718
(june,people)	958
(june,population)	324
(june,press)	795
(june,school)	629
(june,september)	1754
(june,south)	641
(june,state)	964
(june,states)	836
(june,three)	777
(june,through)	753
(june,time)	1482
(june,town)	456
(june,two)	1524
(june,united)	1063
(june,university)	874
(june,war)	1115
(june,world)	1458
(june,year)	1170
(june,years)	962
(june,york)	1078
(known,age)	588
(known,american)	1471
(known,april)	860
(known,area)	1455
(known,both)	1520
(known,century)	1728
(known,city)	1757
(known,county)	542
(known,december)	711
(known,early)	1797
(known,film)	762
(known,first)	3876
(known,high)	1349
(known,history)	1787
(known,including)	1540
(known,january)	714
(known,john)	1136
(known,july)	743
(known,june)	702
(known,known)	4278
(known,life)	1312
(known,made)	1649
(known,march)	795
(known,national)	1065
(known,news)	612
(known,north)	1118
(known,november)	672
(known,october)	718
(known,org)	1029
(known,part)	1521
(known,people)	1440
(known,population)	448
(known,press)	689
(known,school)	860
(known,september)	752
(known,south)	995
(known,state)	1199
(known,states)	1078
(known,three)	1519
(known,through)	1569
(known,time)	2623
(known,town)	1026
(known,two)	2992
(known,united)	983
(known,university)	1270
(known,war)	1261
(known,world)	1792
