(july,news)	1138
(july,north)	294
(july,november)	677
(july,october)	806
(july,org)	908
(july,part)	379
(july,people)	486
(july,population)	204
(july,press)	375
(july,school)	230
(july,september)	1066
(july,south)	282
(july,state)	467
(july,states)	313
(july,three)	407
(july,through)	320
(july,time)	693
(july,town)	253
(july,two)	733
(july,united)	482
(july,university)	371
(july,war)	480
(july,world)	651
(july,year)	628
(july,years)	444
(july,york)	665
(june,age)	151
(june,american)	730
(june,april)	1082
(june,area)	199
(june,both)	324
(june,century)	172
(june,city)	561
(june,county)	268
(june,december)	768
(june,early)	344
(june,film)	324
(june,first)	1120
(june,high)	252
(june,history)	509
(june,including)	334
(june,january)	832
(june,john)	547
(june,july)	1353
(june,june)	3748
(june,known)	338
(june,life)	390
(june,made)	397
(june,march)	920
(june,national)	585
(june,news)	1190
(june,north)	303
(june,november)	719
(june,october)	817
(june,org)	928
(june,part)	350
(june,people)	435
(june,population)	151
(june,press)	389
(june,school)	284
(june,september)	887
(june,south)	309
(june,state)	457
(june,states)	315
(june,three)	370
(june,through)	409
(june,time)	697
(june,town)	235
(june,two)	719
(june,united)	427
(june,university)	403
(june,war)	522
(june,world)	643
(june,year)	599
(june,years)	453
(june,york)	578
(known,age)	280
(known,american)	791
(known,april)	403
(known,area)	831
(known,both)	789
(known,century)	867
(known,city)	893
(known,county)	257
(known,december)	347
(known,early)	905
(known,film)	412
(known,first)	2028
(known,high)	722
(known,history)	844
(known,including)	828
(known,january)	319
(known,john)	587
(known,july)	350
(known,june)	338
(known,known)	2380
(known,life)	657
(known,made)	871
(known,march)	383
(known,national)	539
(known,news)	256
(known,north)	565
(known,november)	315
(known,october)	364
(known,org)	476
(known,part)	801
(known,people)	765
(known,population)	209
(known,press)	314
(known,school)	429
(known,september)	350
(known,south)	480
(known,state)	594
(known,states)	434
(known,three)	751
(known,through)	821
(known,time)	1374
(known,town)	545
(known,two)	1505
(known,united)	431
(known,university)	546
(known,war)	619
(known,world)	920
(known,year)	565
(known,years)	792
(known,york)	355
(life,age)	376
(life,american)	659
(life,april)	345
(life,area)	187
(life,both)	589
(life,century)	453
(life,city)	455
(life,county)	167
(life,december)	324
(life,early)	1580
(life,film)	632
(life,first)	1321
(life,high)	397
(life,history)	640
(life,including)	496
(life,january)	366
(life,john)	755
(life,july)	348
(life,june)	390
(life,known)	657
(life,life)	3574
(life,made)	601
(life,march)	425
(life,national)	371
(life,news)	458
(life,north)	209
(life,november)	319
(life,october)	355
