(first,world)	10680
(first,year)	9061
(first,years)	9178
(first,york)	4849
(high,age)	1063
(high,american)	1840
(high,april)	1520
(high,area)	2080
(high,both)	2505
(high,century)	1234
(high,city)	2820
(high,county)	1473
(high,december)	1180
(high,early)	1851
(high,film)	1048
(high,first)	4426
(high,high)	13926
(high,history)	1710
(high,including)	2136
(high,january)	1390
(high,john)	1361
(high,july)	1430
(high,june)	1246
(high,known)	2604
(high,life)	1574
(high,made)	2336
(high,march)	1433
(high,national)	2075
(high,news)	1528
(high,north)	1839
(high,november)	1190
(high,october)	1186
(high,org)	2103
(high,part)	2049
(high,people)	2055
(high,population)	909
(high,press)	1108
(high,school)	13014
(high,september)	1276
(high,south)	1782
(high,state)	2296
(high,states)	1736
(high,three)	2440
(high,through)	2683
(high,time)	3781
(high,town)	1301
(high,two)	4803
(high,united)	1759
(high,university)	2407
(high,war)	1497
(high,world)	2534
(high,year)	2197
(high,years)	2302
(high,york)	1324
(history,age)	1713
(history,american)	4305
(history,april)	2334
(history,area)	2925
(history,both)	2438
(history,century)	4791
(history,city)	5102
(history,county)	3873
(history,december)	1944
(history,early)	4087
(history,film)	1417
(history,first)	9122
(history,high)	1710
(history,history)	18090
(history,including)	2586
(history,january)	2182
(history,john)	4057
(history,july)	2045
(history,june)	2004
(history,known)	3714
(history,life)	2619
(history,made)	2509
(history,march)	2345
(history,national)	3576
(history,news)	1814
(history,north)	2735
(history,november)	1909
(history,october)	1942
(history,org)	3904
(history,part)	3219
(history,people)	3648
(history,population)	1765
(history,press)	5565
(history,school)	2136
(history,september)	2072
(history,south)	2534
(history,state)	3472
(history,states)	4039
(history,three)	2533
(history,through)	2644
(history,time)	4884
(history,town)	2888
(history,two)	4558
(history,united)	4056
(history,university)	6478
(history,war)	4642
(history,world)	5222
(history,year)	2676
(history,years)	3690
(history,york)	3524
(including,age)	4773
(including,american)	2388
(including,april)	1711
(including,area)	1954
(including,both)	2403
(including,century)	1819
(including,city)	4056
(including,county)	1983
(including,december)	1404
(including,early)	2205
(including,film)	1824
(including,first)	5295
(including,high)	2136
(including,history)	2586
(including,including)	4304
(including,january)	1576
(including,john)	1991
(including,july)	1474
(including,june)	1504
(including,known)	2828
(including,life)	1935
(including,made)	2371
(including,march)	1612
(including,national)	2346
(including,news)	1784
(including,north)	1781
(including,november)	1343
(including,october)	1477
(including,org)	2198
(including,part)	2324
(including,people)	2378
(including,population)	2311
(including,press)	1297
(including,school)	1767
(including,september)	1618
(including,south)	1682
(including,state)	2386
(including,states)	2128
(including,three)	2453
(including,through)	2356
(including,time)	3863
(including,town)	1808
(including,two)	4475
(including,united)	2245
(including,university)	2341
(including,war)	2378
(including,world)	3301
(including,year)	2289
(including,years)	2948
(including,york)	1616
(january,age)	686
(january,american)	3101
(january,april)	3449
(january,area)	1049
(january,both)	1460
(january,century)	992
(january,city)	2625
(january,county)	1250
(january,december)	4304
(january,early)	1492
(january,film)	1565
(january,first)	4983
(january,high)	1390
(january,history)	2182
(january,including)	1576
(january,january)	15706
(january,john)	2281
(january,july)	3001
